ensembl	symbol	A549-DMSO-A	A549-DMSO-B	A549-DMSO-C	A549-DMSO-D	A549-GiB-B	A549-GiB-C	A549-GiB-D
ENSG00000100395	L3MBTL2	1008.68636078713	1083.00967166516	1151.02965512681	978.748006811803	1074.24548163127	1143.15910603152	1035.57408926586
ENSG00000100399	CHADL	1.66054976722855	1.91943542494309	3.96885240224288	1.20579691726873	2.01643387155134	3.08331250734715	5.06145277851403
ENSG00000100401	RANGAP1	5579.92262742743	5795.80378058596	5385.46592130443	5469.29472601519	5476.32616332841	5459.17529160289	4972.64090357712
ENSG00000100403	ZC3H7B	3168.43878070372	3253.72645086674	3154.15384265155	3136.91016690715	3219.14604588246	3127.61022536248	3195.20942210426
ENSG00000100410	PHF5A	1223.89217910889	1224.75236978622	1060.55412520683	1233.28973180362	1295.23653747525	1243.6491706699	1266.87053849601
ENSG00000100412	ACO2	2626.90501737508	2690.04217118208	2698.85428614616	2679.67813188948	2671.90127357899	2634.29263171472	2576.04868773369
ENSG00000100413	POLR3H	1493.93645621133	1594.54853066689	1617.46587555022	1166.7646455305	1665.99408770543	1745.05875683204	1359.15581417448
ENSG00000100416	TRMU	442.514728769053	499.862325476642	465.938778597765	525.374365684636	445.510015781803	473.165878315017	391.716848157696
ENSG00000100417	PMM1	699.49361290962	704.357002095575	788.281906797849	777.294060123676	695.009664680078	739.732112435814	632.460067895056
ENSG00000100418	DESI1	1450.19400449357	1478.85100308631	1524.37721963757	1511.86280919401	1566.71347667346	1511.07249587994	1505.59527591222
ENSG00000100422	CERK	1718.26210512259	1669.83184401648	1686.09643627815	1594.62469097188	1724.6687353876	1759.15981953285	1666.42928663473
ENSG00000100425	BRD1	934.774574728615	869.118408365833	1044.22712856217	900.011020362715	1047.12822680916	930.061146640356	1014.85137427962
ENSG00000100426	ZBED4	1441.7921576225	1436.78481385998	1511.70962012827	1350.628054516	1459.95984681733	1439.3642573639	1464.95250897749
ENSG00000100427	MLC1	0	0	0	0	1.04144893987656	0	0
ENSG00000100429	HDAC10	185.426052786266	174.196750018848	188.55063530909	179.684696136441	167.946592313105	164.935706122445	209.708356619091
ENSG00000100433	KCNK10	1.39442183504729	4.54586847052022	1.39783747763937	0	1.75720547457672	0.846533913571762	1.05330716415302
ENSG00000100439	ABHD4	3030.98479917202	2582.76857146437	2679.07739985266	2686.03610718319	2642.88793444181	2947.2473572488	2977.67688113776
ENSG00000100441	KHNYN	2581.86969709899	2638.88794664196	2678.97747495014	2444.14974672363	2518.51663804268	2480.35290221209	2606.17086274743
ENSG00000100442	FKBP3	5025.25726184987	5052.98896501675	4062.83480224977	4884.3487757181	4713.35095509298	4652.69897386944	5021.30745724142
ENSG00000100445	SDR39U1	996.16385151282	1075.98670540616	946.797468217612	1088.84603431727	1079.52545201769	839.346413622527	975.07509967124
ENSG00000100461	RBM23	3135.28921842432	3280.47254880458	2983.49435934268	3191.52707009231	3087.56971938285	3250.26796790197	3225.47742251589
ENSG00000100462	PRMT5	4618.13865547996	5005.57722011608	4553.64772813321	4840.7790279967	5226.60329089737	4699.40965391596	4767.95724582245
ENSG00000100473	COCH	1644.44029491648	1598.23112569609	1657.79539751121	1615.27738328634	1638.96256807917	1515.10654967137	1558.47670250496
ENSG00000100478	AP4S1	566.248593926495	557.074155854716	543.777872615864	527.435028567819	603.032922170266	576.068756425646	546.028478445806
ENSG00000100479	POLE2	477.332042065982	530.11759992434	459.54166914903	541.459935202778	509.171016799836	602.619954461131	555.627910486109
ENSG00000100483	VCPKMT	95.1982103906425	121.749836960822	92.5200301168049	90.9567091307092	89.0954865354492	128.34861505932	85.1003575599673
ENSG00000100485	SOS2	1331.16586427532	1268.91433930145	1323.53424176002	1171.86535629017	1311.0369825752	1282.26466010802	1313.29351630168
ENSG00000100490	CDKL1	211.311492517746	260.066735154579	253.237883783898	266.930302477001	344.153595225769	234.661572463307	168.598258215373
ENSG00000100503	NIN	2023.11041870997	1997.58953077102	2449.39370735804	1962.45851416789	2352.21747413599	2009.45664420941	2186.44183650908
ENSG00000100504	PYGL	2718.80425297886	2627.79484965958	2928.59413932834	2731.78238915968	2739.95851615918	2690.81261049026	2609.24127869839
ENSG00000100505	TRIM9	499.010124086686	505.066936370492	532.39183490081	477.070499974114	597.249901065639	499.916160389425	573.409451733192
ENSG00000100519	PSMC6	2999.97067704622	2917.06100039329	2816.49524952281	2898.12094152588	3106.76638508607	3168.03919330112	2850.41168604247
ENSG00000100522	GNPNAT1	3147.50510631719	3227.99940129236	3249.39048404599	3241.30600687128	3401.41133689932	3458.00454580882	3358.71919833681
ENSG00000100523	DDHD1	974.637226985401	951.65098457875	1029.31658552338	698.810861062428	1034.6042334023	1009.21616483029	1038.13529530478
ENSG00000100526	CDKN3	1468.59870464738	1466.66788381269	1349.43657406334	1477.39866853424	1412.62900896992	1416.54473130607	1268.70186452929
ENSG00000100528	CNIH1	3501.50773936386	3398.36711884055	3935.92218950527	3487.85216968104	3765.35211652274	3896.71422661992	3750.54865213608
ENSG00000100532	CGRRF1	257.521958082237	238.133370650209	240.857270526713	255.656163324239	262.690391630924	293.33339079571	248.106559603776
ENSG00000100554	ATP6V1D	1658.7054712273	1556.84480895087	1666.61884774399	1722.84618937451	1615.59807480271	1672.84354992329	1740.85762301798
ENSG00000100557	CCDC198	455.653195960418	453.587060384926	426.050795944369	471.236357878827	379.666903013401	413.394852375658	379.743696875423
ENSG00000100558	PLEK2	482.59653482526	455.446730237658	454.862311919736	520.856275233627	436.85365240548	400.638114701084	415.180293345075
ENSG00000100564	PIGH	485.142135873809	432.232310535171	468.748480389034	434.380297039361	492.672750973052	456.096607267717	439.439233093209
ENSG00000100567	PSMA3	4031.97082558653	3913.62860465946	3577.34304378191	3981.01855870335	3849.2806732703	3972.91157589728	3903.22836730147
ENSG00000100568	VTI1B	1665.99779011994	1989.41074537896	2501.58768039359	1775.16254208859	1871.04459581476	2024.76394167515	2049.72966298329
ENSG00000100575	TIMM9	989.335931134395	896.095393405616	923.7140808004	884.864101833832	954.072741457361	1027.97445109868	955.99577783015
ENSG00000100577	GSTZ1	958.571035748186	864.176099007216	867.676246970954	923.451306452838	955.215433208019	941.767858409779	937.183701765267
ENSG00000100578	KIAA0586	908.56511910878	751.924362043562	894.465291776071	771.191796503337	785.125132606541	800.735415113056	912.54682989914
ENSG00000100580	TMED8	1392.48172168898	1337.94767192395	1419.12121117975	1275.97448179404	1391.95955159785	1369.10340444374	1463.53215661698
ENSG00000100583	SAMD15	136.14591291901	139.043513413833	142.625012222408	139.794400579935	146.754367857883	123.396263855076	161.2740830449
ENSG00000100591	AHSA1	6963.03829527728	6948.72018332434	6600.54890321774	6929.7690710897	6846.46612115552	7022.88523992227	6851.07088919264
ENSG00000100592	DAAM1	329.051413824361	360.044566596977	371.853257007758	309.996747246546	307.816137546584	357.911141153544	351.688320878793
ENSG00000100593	ISM2	7.07977281912881	7.3791450847576	3.86516078980703	9.83102253571817	3.93711625930211	6.60380290738054	0
ENSG00000100596	SPTLC2	2195.03324063982	2306.3408570388	2398.79398254718	2207.04015947771	2213.25233653772	2152.38110497726	2255.94363715047
ENSG00000100599	RIN3	1368.11563936132	1638.00382682231	1629.53823674748	1715.46700753594	1470.11557693405	1622.67446690784	1463.52956753939
ENSG00000100600	LGMN	3078.37688112635	3181.11091489486	3126.62946214265	3052.00725590893	2947.32722740055	2929.37082691347	2922.79585674488
ENSG00000100601	ALKBH1	478.10823298972	477.113576513069	395.310985871181	461.899691622694	514.817164880624	485.812686949126	488.564514863284
ENSG00000100603	SNW1	3359.90885291006	3215.97041442322	3338.47517567999	3370.03888488731	3444.24383888781	3285.64422485236	3277.22317034864
ENSG00000100604	CHGA	23.598735188054	24.3278352847179	29.8044883957814	22.1356059433676	20.7627652670376	24.1782805796345	26.0878332620664
ENSG00000100605	ITPK1	3418.45927497224	3484.5931363197	3549.88989477149	3646.27751834779	3543.26018411091	3548.2357034223	3646.1910951455
ENSG00000100612	DHRS7	1651.17650682625	1870.36256778054	1668.85245348744	1874.38944318891	1795.48449060695	1838.72122109748	1691.39567241469
ENSG00000100614	PPM1A	1805.28610014818	1854.54014199396	1772.85110408908	1691.81346777861	1939.87923110701	1835.81840042913	1853.78124942042
ENSG00000100625	SIX4	321.380217873403	303.667113572147	313.558227083761	272.179263411706	329.311256282824	303.834234919862	261.185609508063
ENSG00000100626	GALNT16	79.0119350726137	74.9567947736562	84.6748741079725	87.8549743181616	64.8099708150194	59.6464627120085	91.0220719000604
ENSG00000100629	CEP128	457.263578662099	494.294639169806	511.119577530609	480.959477589212	479.563660368318	419.40256173917	503.335758019638
ENSG00000100632	ERH	9665.13315504774	9617.87637093834	7942.24475495	9527.51181880652	9262.64836352014	9409.36749334023	9526.88819111256
ENSG00000100644	HIF1A	21873.3215326682	21542.8002748716	20978.8841548487	20443.0444984638	21546.9677583618	21422.2922955317	21983.2762703266
ENSG00000100647	SUSD6	621.691924983337	614.385376125908	670.74630765284	644.932340137267	651.245068293679	671.014204418321	597.700869949117
ENSG00000100650	SRSF5	5489.48270350708	5725.76232286646	5520.51711789872	5423.40567479328	5426.83694223394	5422.40461357857	5491.1476018091
ENSG00000100652	SLC10A1	0	1.93289846541531	0	3.44853570965983	1.04882601984013	0.992259548754397	1.25235972260058
ENSG00000100664	EIF5	9358.42014480909	8818.349861265	9488.38359887676	8702.55428433497	10157.0682188501	9979.0587154187	9497.57804270208
ENSG00000100665	SERPINA4	0.87743640991199	2.03030489648643	0.863559751759682	0	0	1.64497017562671	2.63387011671148
ENSG00000100678	SLC8A3	2.26312815411053	2.2442803704234	1.72533072745762	0	3.11662189561803	0	2.26675709250285
ENSG00000100697	DICER1	2689.20287488609	2108.50957454461	2370.61166068637	1733.53881443428	2227.63846896937	2066.08977036798	2516.53492488425
ENSG00000100711	ZFYVE21	712.588158603813	756.570570934966	780.434720137244	840.559014175024	799.406507341757	821.341273814253	809.104667533162
ENSG00000100714	MTHFD1	8300.0975922906	8182.73352450055	8119.78517063919	7681.20713629114	8507.46640869258	7908.81071650762	8500.4227126484
ENSG00000100722	ZC3H14	2257.2152396895	2110.87343555151	2288.06924995873	2100.34501543601	2287.29191956078	2276.58115014126	2160.12003841812
ENSG00000100726	TELO2	1480.74862403942	1503.4981508863	1608.67792735585	1596.34546710074	1572.1182822589	1500.89637692013	1508.28156742344
ENSG00000100731	PCNX1	2025.37461567679	2134.45167594394	2159.14535176737	2018.98163230196	2031.88118764712	2165.84980479299	2207.73713519572
ENSG00000100739	BDKRB1	70.2958469722275	71.9654247858096	87.0256108739344	83.8863394438606	42.679507229282	66.145805706993	68.3836779343749
ENSG00000100744	GSKIP	1442.76639002716	1340.90723331555	1391.59133788012	1273.58432470061	1393.96884156157	1420.60097396839	1440.76443545945
ENSG00000100749	VRK1	899.897192455589	899.748719283463	874.965082166409	805.394985036857	892.413889561019	901.692074067869	971.91372733576
ENSG00000100764	PSMC1	3079.52554988272	3130.83785971522	3700.40869554958	3538.25403211933	3359.00835049894	3532.40833160956	3388.78592681598
ENSG00000100767	PAPLN	283.16655008085	256.141339134399	326.5819114524	286.880638218083	258.795336245831	281.755623888434	269.091617118293
ENSG00000100784	RPS6KA5	193.576996101827	205.603557091561	197.678633400108	183.663548174022	199.376945024178	211.372273623082	215.586937152006
ENSG00000100796	PPP4R3A	2878.46122505387	3183.54279888321	2948.9074865914	2868.05403898788	2927.47355701275	3054.85913498964	3047.38383925563
ENSG00000100802	C14orf93	381.875440993402	374.32050147295	342.702322841518	369.727894924182	323.78465809171	341.78186066747	301.530525045885
ENSG00000100804	PSMB5	5638.88895066628	5542.8141043041	5294.10325454591	5578.02519637273	5670.57984570999	5696.03385521179	5154.54977850499
ENSG00000100811	YY1	4674.04538851916	4422.01534686451	5010.78270871733	4696.94477337139	4435.44349201552	4714.4394557799	4723.81251444051
ENSG00000100813	ACIN1	6983.73865827659	6394.71685923441	6388.19618810614	6957.33285688673	6368.72228950579	6707.74771054071	6405.77214838273
ENSG00000100814	CCNB1IP1	706.211400803035	750.789065319809	594.034683727802	803.189303628846	671.472969927135	679.578839852886	708.920378354907
ENSG00000100815	TRIP11	1902.2795787888	1906.31011249539	2110.73663944809	1790.76282626118	1942.82029504155	1975.61642261433	1954.15668514323
ENSG00000100823	APEX1	7230.14621959432	7449.26321597134	6832.42795625238	7368.07487604825	7484.34048668351	7486.44443172293	7702.97309117773
ENSG00000100836	PABPN1	7373.18788501261	7430.13554547544	7216.86084649094	7989.01060082294	7449.941357638	7761.19906648104	7710.48809684209
ENSG00000100842	EFS	0	0	0.836969640299587	0	0	0	0
ENSG00000100852	ARHGAP5	4264.35316801975	3793.60506784948	4047.1622966999	3661.73369907329	4295.48494934005	3909.93004886748	4604.29904179105
ENSG00000100865	CINP	1066.13810371827	1024.16515015039	1009.85551004462	1117.90228370088	1024.27228352482	1036.83069599865	1061.71162545899
ENSG00000100867	DHRS2	96.8118952179473	97.4764893850762	74.3551939818644	77.395047510775	83.6424570191154	87.4951791074987	91.6368963640281
ENSG00000100883	SRP54	3150.61336431373	3009.42961445019	2940.6185020612	3151.18820351553	3071.07666491304	3049.27590410397	2860.72240497204
ENSG00000100884	CPNE6	0.825163377840577	0	0	0	0	0	0
ENSG00000100888	CHD8	3985.74011344854	4194.6778796576	4306.47089237512	3835.23412247985	4209.78794545307	3829.65357899319	3949.42578101225
ENSG00000100889	PCK2	1222.33666139295	1123.42109790794	1227.04464578756	1346.43915155813	1332.11570593721	1295.62618551561	1349.58832574428
ENSG00000100890	PRORP	1161.53773146706	1242.91086041803	1308.40884197496	1180.35259188513	1101.29804693154	1088.88066558459	1388.05566108732
ENSG00000100897	DCAF11	1653.98162454406	1584.8888970246	1571.7412524772	1603.30897704589	1492.18171902924	1589.04601086056	1371.16554381336
ENSG00000100902	PSMA6	5779.67766958359	5563.86313386599	5359.68682726596	5762.22345228625	5383.14886636396	5816.83951903713	5470.68299820291
ENSG00000100906	NFKBIA	3198.14975518436	3044.17951357101	3085.53003470439	3029.36467116153	2921.87741996326	3071.48130247688	3044.97890756376
ENSG00000100908	EMC9	1153.88854409994	1208.96442695843	1174.14226440807	1344.22975171502	1234.37872963462	1190.64628438862	1130.41084924779
ENSG00000100911	PSME2	3781.04311863058	3786.17828204093	3079.80540095331	3800.52477196876	3575.26347022635	3370.90181645326	3416.6653631206
ENSG00000100916	BRMS1L	708.678978322232	657.210911094043	648.260892666454	610.4799882196	704.152519803774	648.440433876228	680.758148151775
ENSG00000100918	REC8	65.9273464879362	46.8679127925021	56.0323495901573	65.4262711747205	38.4320594919163	44.0372943429821	63.2406800214687
ENSG00000100926	TM9SF1	3174.55363769247	3209.88083793716	3171.02592274569	3063.47355463906	3288.97473975926	3356.70208798318	3224.92404783463
ENSG00000100934	SEC23A	6077.44661406516	6042.46749253972	5977.19675275769	5445.97696838737	5888.93123730051	6005.09135245983	6002.86160163319
ENSG00000100938	GMPR2	1790.4422081793	1693.92384870179	1833.97076068994	1785.33792633602	1720.29464471296	1839.11387972159	1771.37397222939
ENSG00000100941	PNN	7690.45164851361	7694.99596035623	7586.12334098813	7179.55847498336	7527.70244171485	7638.77317335324	7740.24351354321
ENSG00000100949	RABGGTA	556.532392264977	620.877155965166	592.927162022699	591.767394248653	578.077803425302	638.548964849679	561.686692426869
ENSG00000100968	NFATC4	17.9015357427214	39.7328833436585	20.4837419672889	21.6440017322787	15.8802049690964	17.917352186514	23.7769308244404
ENSG00000100979	PLTP	35.5916920387022	43.3086250595025	54.0812006502537	45.9107639714838	52.1176286225831	46.300924587208	34.8299411202263
ENSG00000100982	PCIF1	1677.18550233425	1617.3839051755	1624.06370450246	1859.0927747646	1592.31796373773	1619.28040099312	1515.54097054369
ENSG00000100983	GSS	2530.51637137591	2590.28385921045	2422.33328022625	2528.52157504962	2497.81065119218	2377.58903935178	2371.2327037598
ENSG00000100985	MMP9	4.14101198984994	6.78213248244971	4.06865982326641	8.17194724783843	4.14325230054052	3.03571079289631	10.012807227958
ENSG00000100987	VSX1	53.9099571911469	64.0777071288205	38.5818386217521	61.5621881664464	50.4922582256282	49.754328523003	49.868112067243
ENSG00000100991	TRPC4AP	3564.47487755735	3672.19883663934	3961.08826860005	3714.37117563618	3789.60317790759	3632.50374062001	3562.63144317785
ENSG00000100994	PYGB	13161.9763117507	13488.3160259692	12793.1833953004	13150.0875404538	13266.8233240444	12997.8644876389	13100.7759457308
ENSG00000100997	ABHD12	4757.50606151465	4710.15410566039	4756.92571250091	4905.80120419972	4943.68447633275	4833.86289632506	4676.73275367316
ENSG00000101000	PROCR	2392.89272387202	2408.0543952857	2184.23110844286	2333.82196673832	2417.26150130751	2389.2985058125	2413.01234554727
ENSG00000101003	GINS1	2681.69438653806	2652.22318295151	2770.90072664546	2679.91078052285	2788.68060495358	2865.68414948549	2766.08037691344
ENSG00000101004	NINL	1451.46600251986	1403.19431922982	1433.18789118442	1280.88452158836	1286.41114070535	1256.07895282776	1189.25463180898
ENSG00000101017	CD40	75.9149502538018	43.4069698768421	49.6392647170914	83.5622363450198	72.7142961178503	85.9450308598891	63.245253111473
ENSG00000101019	UQCC1	1295.0284516966	1216.09909200821	1249.22166085482	1342.73025787528	1275.46504736085	1329.06124389525	1361.32617271549
ENSG00000101040	ZMYND8	1893.38818358996	1933.36644667918	2205.35839943865	1942.86908513685	1810.66529123869	1721.99629363449	1748.3778885144
ENSG00000101049	SGK2	572.329488501388	559.547017225618	439.091326274127	503.979381049305	509.456639735563	491.93553461606	494.33352194454
ENSG00000101052	IFT52	847.12846035811	861.951872634711	925.53489833728	888.801223275369	842.043304134922	927.919468229857	861.187089608661
ENSG00000101057	MYBL2	4764.19449849379	4793.09649858336	4942.27176015883	5109.10967013203	4950.5907546868	4785.68311205201	4772.90607330132
ENSG00000101074	R3HDML	6.70663034695832	4.88182945351124	8.07377771580733	5.7713029154985	6.29012632954295	6.98031137285129	3.76208623482318
ENSG00000101076	HNF4A	2952.00465735998	2794.12803055103	2833.31919376951	2718.74275672391	2682.72265500492	2858.61132341414	2815.38351183391
ENSG00000101079	NDRG3	1928.13029553284	1838.20061676129	1916.93546843102	2010.90548187776	1955.83469756556	1882.67045210566	1983.20996362484
ENSG00000101082	SLA2	4.98694907824222	5.82268832113206	7.45954667616279	4.59089754427156	2.08866835239683	7.9813358056643	3.75260329152861
ENSG00000101084	RAB5IF	4809.43858248678	4946.98677920788	4714.69704270315	5026.23131369056	5022.85714492235	5109.81351457096	4815.68944981518
ENSG00000101096	NFATC2	237.832547415389	231.632222805937	242.211322288009	215.38335888564	227.11200438584	222.03191701946	253.684993627968
ENSG00000101098	RIMS4	61.9988867635544	54.7260514385719	62.3950765344292	72.7893308346446	71.552121003219	60.6691358383237	65.7544235359633
ENSG00000101104	PABPC1L	241.453486164558	216.276341228815	148.015536654703	122.318522398012	198.274863591358	184.543433430399	261.540074024619
ENSG00000101109	STK4	1992.8715268542	2017.12721549313	2106.99905866477	1995.52440672495	2039.88188868305	1941.47328058985	2082.54748878821
ENSG00000101115	SALL4	308.790613989109	376.188166529532	399.421698566459	319.173803233518	309.23214668129	319.18445791093	320.753118966516
ENSG00000101126	ADNP	4540.61083363454	4354.11765656016	4663.76107064842	4291.16665894504	4447.18610510904	4694.73419912043	4362.61183580978
ENSG00000101132	PFDN4	765.589526817929	639.109713318822	721.886987717717	660.163375983874	767.706913656493	770.249991632244	866.689212709303
ENSG00000101134	DOK5	1.97134888136188	0	2.7923027228296	0	0	1.13951654255787	0
ENSG00000101138	CSTF1	908.74454025759	874.250956312444	801.636183492565	891.471955786671	805.108842014842	924.38283918287	917.372294318327
ENSG00000101144	BMP7	59.7589442586955	65.0445328272355	64.9043409781704	61.9216063862611	52.2711032762984	65.8427761960172	57.1506827262574
ENSG00000101146	RAE1	1666.33185309148	1671.095699537	1689.55359520956	1751.11378731684	1817.98288477723	1968.31829556522	1812.53974813546
ENSG00000101150	TPD52L2	3641.88912398078	3596.76568250447	3688.6067280953	3717.11422867723	3618.86289754425	3651.85851764306	3612.0160989789
ENSG00000101152	DNAJC5	2233.16897053284	2303.24689976802	2387.48725328739	2065.43167453372	2334.10295494706	2325.70784474395	2238.42435614515
ENSG00000101158	NELFCD	2270.7224446029	2228.87048643917	2179.85299295968	2251.05666388269	2427.78153956213	2237.03767288775	2381.58455095427
ENSG00000101160	CTSZ	5466.7426481217	6211.08618467515	6038.83927948984	5460.08487077852	5145.39955959653	4956.40187543112	4976.32975574707
ENSG00000101161	PRPF6	4166.67270735469	4111.52340267314	4252.8388696197	4235.96052783914	4100.60886654736	4309.38839277863	4153.03382256407
ENSG00000101162	TUBB1	18.278923826018	30.6958839006757	24.0942131464787	11.5221221568827	27.2341451622625	19.0277796037926	13.7439776705459
ENSG00000101166	PRELID3B	3032.5682979379	3016.19620090407	2999.65328272815	3018.09319544693	3275.88286940979	3213.94890369688	3083.42792481672
ENSG00000101180	HRH3	0	0	0.836969640299587	0	0	0	0
ENSG00000101181	MTG2	1151.74475507496	1182.16564741238	943.291484012247	940.821017216503	968.768668902131	1051.67690656719	1021.24664664415
ENSG00000101182	PSMA7	7428.64338162762	7445.4242558467	7586.7941077946	7894.83711178113	7222.88643447841	7478.07879571437	7045.95387642327
ENSG00000101187	SLCO4A1	601.079558830601	541.124826317887	522.810875388502	490.307263036983	490.697451519605	561.179163974393	471.580764051689
ENSG00000101188	NTSR1	1.66092976222513	0	3.30415639715155	0	0	0	5.05590378438793
ENSG00000101189	MRGBP	1247.82565049057	1258.11140381346	1163.44007890229	1217.83713314315	1246.66904765065	1319.02644961522	1243.49135092725
ENSG00000101190	TCFL5	458.239067924572	361.681459302066	464.812460622284	476.482904723629	458.69412575139	449.325401860915	420.781772855954
ENSG00000101191	DIDO1	3566.90551191207	3628.53404974145	3757.01587786454	3590.41094589914	3705.34779642938	3640.80310581283	3560.41340630964
ENSG00000101193	GID8	2067.99535925956	2171.27728702833	2198.26037439197	2108.73409171331	2233.57229718713	2195.0884308877	2123.36135114566
ENSG00000101194	SLC17A9	0	0	0	0	3.12295755317384	4.0383839980198	0
ENSG00000101197	BIRC7	343.258938875754	434.255565913743	362.840079644021	351.836867376446	302.501579849065	306.973285758556	309.806924991913
ENSG00000101198	NKAIN4	89.4665291382849	90.889842984401	93.1856411259498	80.8042869444972	68.1543026579226	84.7801720317865	73.9100121096428
ENSG00000101199	ARFGAP1	2897.55557515812	2585.8865969805	2384.74998221774	2617.62293482757	2568.7089603768	2601.82934167092	2523.85783201188
ENSG00000101203	COL20A1	14.5426072681386	8.55475365988539	7.9450295349811	20.0210077235815	10.9230693856827	6.19423920714935	5.52074972789619
ENSG00000101204	CHRNA4	5.80695831137681	0	2.47822319784659	0	3.12042665022772	4.07323562883337	0
ENSG00000101210	EEF1A2	1582.3292734665	1583.44833669512	3075.97064102103	2306.50642112376	1944.97370304652	1868.29148635648	1323.13156059224
ENSG00000101213	PTK6	146.203361653095	163.199827718645	166.403026291101	179.910084976952	157.912825490895	101.498350156031	148.830238191368
ENSG00000101216	GMEB2	828.376443113469	856.124151669255	851.589852527158	816.573342908393	858.216623246756	864.582872149926	778.977881807652
ENSG00000101220	C20orf27	2954.97514150208	2878.567823555	2839.7051007221	3081.01003554574	2966.47410252476	3070.75731251602	2796.70218271321
ENSG00000101222	SPEF1	15.8314583667325	34.9694528534586	23.582028332193	36.3898310901911	15.4439321860913	22.2904073823018	28.5371580586794
ENSG00000101224	CDC25B	13727.4045152442	13081.6415142339	14765.6368715725	14245.1628902334	14234.5012555014	14787.5248123152	13899.7431108847
ENSG00000101230	ISM1	52.1261861917066	38.8828290408006	61.9804098089604	43.4695437295675	44.2501585727769	61.363077220475	48.0250395741099
ENSG00000101236	RNF24	1042.33212213268	1077.80808869633	1243.06584030283	1007.69582006884	1052.69309570891	955.896119695449	1121.11054516062
ENSG00000101246	ARFRP1	734.463385996932	771.827211380142	796.595079046959	794.228706224321	911.103929922448	809.75708530513	821.070571882124
ENSG00000101247	NDUFAF5	316.139053625327	369.131694045317	397.932434840285	367.165008322537	396.249412439693	342.550979897851	302.813054954801
ENSG00000101255	TRIB3	1781.46307868694	1672.59528961827	1950.48924779467	1995.98653525037	2116.33663110124	2166.33819985862	2126.33971901092
ENSG00000101265	RASSF2	2318.22602424751	2406.75480329356	2477.27669608	2349.29092822996	2319.53835101974	2323.03943543503	2242.27011742836
ENSG00000101266	CSNK2A1	5784.43500172046	5252.04651426315	6250.89093643653	5517.07563682978	5921.08584707171	5778.47709609712	6891.83816810767
ENSG00000101276	SLC52A3	114.44544505678	116.580598814761	117.339978523041	152.674012463826	109.492964227597	129.087608897819	130.42092246792
ENSG00000101280	ANGPT4	0	0	0	2.30207411423684	1.04395182482983	0	1.25403474349929
ENSG00000101282	RSPO4	0	0	0	0	1.04144893987656	0	0
ENSG00000101290	CDS2	2832.91826170994	2867.57483290245	3771.22189648297	3135.82990789469	2901.2743605178	3122.27239696251	2508.3685900515
ENSG00000101294	HM13	6364.14041243829	6218.8971914473	5615.22821835749	6310.01549169509	6266.01686112631	6318.32039901323	6248.07748560308
ENSG00000101298	SNPH	727.774055049263	786.186610818271	710.784712758444	707.579102469938	697.341846608043	680.605222241743	670.573891985062
ENSG00000101306	MYLK2	6.55588256335911	20.2064275452115	13.7675882464944	23.9245547508966	2.15838374634948	14.4993242087651	8.60864324030489
ENSG00000101307	SIRPB1	11.5760178344621	18.5402820663009	15.5105363958154	24.3585748216972	20.8877822617444	16.2708274801774	2.27929899512924
ENSG00000101310	SEC23B	4384.07859908887	4423.11227976943	4267.47347998827	4200.99455884352	4365.50006137115	4388.48810741253	4442.1658088805
ENSG00000101311	FERMT1	922.293254423378	820.297033590942	968.365700854089	911.616749274989	996.972269987249	947.261885779441	1161.60260420784
ENSG00000101323	HAO1	16.9022493858485	11.383275480501	9.7560606221892	10.3892520340554	13.6818458817736	11.0691807929503	7.52994122890635
ENSG00000101331	CCM2L	4.05931127745313	1.92668378633179	4.93931327439545	2.340995809991	1.03415868150422	0	2.54296034460899
ENSG00000101333	PLCB4	1518.9883025613	1404.54787675582	1339.76645883121	1373.78841087209	1534.71554269639	1374.49314230282	1331.57542970279
ENSG00000101335	MYL9	23.863403905823	16.073826988922	13.4268424623638	21.6595715852933	17.2940938547569	11.467894424633	20.3857789485883
ENSG00000101336	HCK	0.830057174507874	0	0	0	0	2.00639482240155	0
ENSG00000101337	TM9SF4	3002.31674676621	3091.20255411625	3033.62462326654	2920.6644790331	3117.38646392207	2966.36840137691	3107.87114712533
ENSG00000101342	TLDC2	7.47921031646515	13.4637562649954	15.1273530506377	2.78236510253429	1.26200999842847	4.18270870524488	9.9571108639272
ENSG00000101343	CRNKL1	1935.23251185074	1970.46249306472	2155.59752642176	1961.38498183955	2010.11613842744	2043.87096913936	2087.97844580576
ENSG00000101346	POFUT1	3777.99386841145	3770.88986050144	3783.84769768991	3606.62384821978	3849.17818476902	3833.02026319062	3933.89574410991
ENSG00000101347	SAMHD1	1128.24932137729	1030.02257297009	1207.51334187141	1213.21090321992	1089.29299436535	1072.9168178664	1132.67977607174
ENSG00000101349	PAK5	0.825163377840577	0	0	0	0	0	0
ENSG00000101350	KIF3B	3682.58369947559	3887.562417158	3982.05383413129	3776.37267368079	3805.87985925955	3817.1896058644	3698.58478870982
ENSG00000101353	MROH8	50.7453955525433	52.7796743206867	63.3263393994634	74.8299351434875	44.1191964894451	53.1568985203281	47.6896759221235
ENSG00000101361	NOP56	3836.68970978503	3681.28601559384	3950.53062526955	4019.46203195297	3943.44891443512	3977.75237542728	3849.97321439989
ENSG00000101363	MANBAL	2951.14660542942	2904.16298467839	2547.11714458215	2911.00007864401	2871.10642749849	2820.87785656915	2827.87798823096
